GWAS Trait	Gene	MR_outcome	MR_exposure	method	nsnp	b	se	pval	MR_dir	MR_source	MR_QTL
SCZ	ALG1L1P	SCZ	ALG1L1P	Inverse variance weighted	3	-0.023624517	0.009669634	1.46E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZNF439	SCZ	ZNF439	Wald ratio	1	-0.054640517	0.022367612	1.46E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LPAR2	LPAR2	SCZ	Wald ratio	1	-0.953186134	0.390297956	1.46E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	EIF2AK2	SCZ	EIF2AK2	Wald ratio	1	-0.097687806	0.040000348	1.46E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TRAPPC2L	SCZ	TRAPPC2L	Wald ratio	1	-0.108726116	0.044523389	1.46E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TUBGCP4	SCZ	TUBGCP4	Wald ratio	1	-0.091396555	0.037430254	1.46E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SHISAL1	SCZ	SHISAL1	Wald ratio	1	0.134434038	0.055056561	1.46E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RPP25L	SCZ	RPP25L	Wald ratio	1	-0.069801612	0.028588145	1.46E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SLC35E2B	SCZ	SLC35E2B	Inverse variance weighted	3	0.044186717	0.018110458	1.47E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GMIP	GMIP	SCZ	Wald ratio	1	0.951872828	0.390297956	1.47E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CLN3	SCZ	CLN3	Wald ratio	1	0.117519655	0.048190423	1.47E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PLA2G6	SCZ	PLA2G6	Wald ratio	1	-0.08325629	0.034141869	1.47E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DNAH6	SCZ	DNAH6	Wald ratio	1	0.080374337	0.032960033	1.47E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MARK2	SCZ	MARK2	Wald ratio	1	0.113715091	0.046641058	1.48E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PRPF19	SCZ	PRPF19	Wald ratio	1	-0.133341299	0.054712508	1.48E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ENSG00000203546	SCZ	ENSG00000203546	Wald ratio	1	0.046720549	0.019170343	1.48E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LGALS13	SCZ	LGALS13	Wald ratio	1	-0.107407534	0.04407209	1.48E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LGALS16	SCZ	LGALS16	Wald ratio	1	-0.10243791	0.042032924	1.48E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PER3	PER3	SCZ	Wald ratio	1	1.30311587	0.534992254	1.49E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	AMOTL1	SCZ	AMOTL1	Wald ratio	1	-0.126563666	0.051960974	1.49E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	POLK	SCZ	POLK	Wald ratio	1	0.081692564	0.033540443	1.49E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ANKRD23	SCZ	ANKRD23	Wald ratio	1	-0.115393107	0.047396016	1.49E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PIK3C2B	SCZ	PIK3C2B	Wald ratio	1	-0.086471315	0.035520204	1.49E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EVPLL	EVPLL	SCZ	Wald ratio	1	1.247758434	0.512573452	1.49E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	OVOL1	SCZ	OVOL1	Wald ratio	1	-0.047906576	0.019689432	1.50E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PTK2B	PTK2B	SCZ	Wald ratio	1	-1.034716672	0.425284108	1.50E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ZNF362	SCZ	ZNF362	Wald ratio	1	0.123285844	0.050690998	1.50E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PPP2R5D	PPP2R5D	SCZ	Wald ratio	1	1.62780246	0.669399798	1.50E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ACOT8	SCZ	ACOT8	Wald ratio	1	0.12226463	0.050279393	1.50E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZBTB24	SCZ	ZBTB24	Wald ratio	1	0.066483965	0.027343034	1.50E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	BCAS3	SCZ	BCAS3	Wald ratio	1	-0.084125619	0.0346092	1.51E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PDLIM7	SCZ	PDLIM7	Wald ratio	1	-0.076628664	0.031527454	1.51E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CNN2	SCZ	CNN2	Inverse variance weighted	2	-0.044438492	0.01828484	1.51E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GRIK2	SCZ	GRIK2	Wald ratio	1	-0.133694971	0.055013242	1.51E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ECT2	SCZ	ECT2	Inverse variance weighted	2	-0.06858315	0.028244172	1.52E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PLA2G7	SCZ	PLA2G7	Wald ratio	1	-0.035372066	0.014577976	1.52E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CDIPT	CDIPT	SCZ	Wald ratio	1	-0.98861367	0.407493517	1.53E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ZCCHC17	SCZ	ZCCHC17	Wald ratio	1	-0.07225748	0.029788887	1.53E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ANKDD1B	SCZ	ANKDD1B	Wald ratio	1	-0.036946873	0.015231728	1.53E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GCNT3	SCZ	GCNT3	Wald ratio	1	-0.048500312	0.02001179	1.54E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	AUH	SCZ	AUH	Wald ratio	1	-0.061969341	0.025582499	1.54E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PAFAH1B2	SCZ	PAFAH1B2	Wald ratio	1	-0.138243607	0.057096209	1.55E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	VWA5A	SCZ	VWA5A	Wald ratio	1	-0.066170075	0.027335305	1.55E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	POLR2L	SCZ	POLR2L	Wald ratio	1	0.101172157	0.041794901	1.55E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GLB1L2	GLB1L2	SCZ	Inverse variance weighted	2	0.898669678	0.371248764	1.55E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	CETN3	SCZ	CETN3	Wald ratio	1	0.090332449	0.037335753	1.55E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CYFIP2	CYFIP2	SCZ	Wald ratio	1	-1.419180328	0.586618852	1.56E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	RTN4	SCZ	RTN4	Wald ratio	1	-0.126645077	0.052350284	1.56E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SYNJ2	SCZ	SYNJ2	Inverse variance weighted	2	-0.042921572	0.017742968	1.56E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CCDC68	SCZ	CCDC68	Wald ratio	1	-0.059994117	0.024802875	1.56E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PLXNA1	SCZ	PLXNA1	Wald ratio	1	0.123597731	0.051099632	1.56E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FAM107B	SCZ	FAM107B	Wald ratio	1	0.056202604	0.023249279	1.56E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PLB1	SCZ	PLB1	Wald ratio	1	0.059577286	0.024663373	1.57E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	BCKDHA	SCZ	BCKDHA	Wald ratio	1	0.069624271	0.02882255	1.57E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FAM184B	SCZ	FAM184B	Wald ratio	1	-0.080625604	0.033384039	1.57E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	HAUS4	SCZ	HAUS4	Inverse variance weighted	2	0.03114548	0.012899357	1.58E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PTRH1	SCZ	PTRH1	Wald ratio	1	0.092330557	0.038254874	1.58E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ERI1	SCZ	ERI1	Wald ratio	1	0.083434293	0.034573799	1.58E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FCN1	SCZ	FCN1	Wald ratio	1	0.109758271	0.045494198	1.58E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ARFGEF2	SCZ	ARFGEF2	Wald ratio	1	-0.05081822	0.021088148	1.60E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TNNC1	SCZ	TNNC1	Wald ratio	1	-0.143822595	0.059760081	1.61E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CALHM3	CALHM3	SCZ	Wald ratio	1	-0.891824788	0.370591406	1.61E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	RTP3	SCZ	RTP3	Wald ratio	1	0.129465949	0.053801266	1.61E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PARD6G	SCZ	PARD6G	Wald ratio	1	-0.095115967	0.039559424	1.62E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	L3MBTL2	SCZ	L3MBTL2	Wald ratio	1	0.051483733	0.021414461	1.62E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KIF14	KIF14	SCZ	Wald ratio	1	-1.321533372	0.54995047	1.63E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	GALK1	SCZ	GALK1	Wald ratio	1	0.1054614	0.04389263	1.63E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CYBRD1	CYBRD1	SCZ	Wald ratio	1	-1.294370395	0.538738521	1.63E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	INTS13	SCZ	INTS13	Wald ratio	1	-0.12340567	0.051381249	1.63E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NCBP2AS2	SCZ	NCBP2AS2	Wald ratio	1	0.111109847	0.046272065	1.63E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZNF484	SCZ	ZNF484	Wald ratio	1	0.046407926	0.019341113	1.64E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TUB	SCZ	TUB	Wald ratio	1	0.10183312	0.042449497	1.64E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LRRC45	SCZ	LRRC45	Wald ratio	1	-0.048590178	0.020261414	1.65E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KLB	SCZ	KLB	Inverse variance weighted	2	0.024119179	0.01005883	1.65E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MARS2	MARS2	SCZ	Wald ratio	1	-1.070861632	0.446755585	1.65E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SLC30A9	SCZ	SLC30A9	Wald ratio	1	-0.053012199	0.022123201	1.66E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GNG4	SCZ	GNG4	Wald ratio	1	-0.055895475	0.023327242	1.66E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CROCC	SCZ	CROCC	Inverse variance weighted	2	0.039748902	0.016589753	1.66E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TMEM240	TMEM240	SCZ	Wald ratio	1	1.100849104	0.459543186	1.66E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	SEC61A2	SCZ	SEC61A2	Wald ratio	1	0.050611982	0.021128248	1.66E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ALPG	ALPG	SCZ	Wald ratio	1	-0.899395804	0.375531928	1.66E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	USP17L2	SCZ	USP17L2	Inverse variance weighted	2	-0.08688931	0.03628795	1.66E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FZD2	SCZ	FZD2	Wald ratio	1	-0.12849272	0.05366788	1.67E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LYSMD4	SCZ	LYSMD4	Wald ratio	1	-0.024105201	0.01007017	1.67E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ACSS2	SCZ	ACSS2	Wald ratio	1	0.067187254	0.028080139	1.67E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EXTL2	SCZ	EXTL2	Wald ratio	1	0.078424515	0.032786169	1.68E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TIMM10	SCZ	TIMM10	Wald ratio	1	-0.033103343	0.013846909	1.68E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SLC43A1	SCZ	SLC43A1	Wald ratio	1	-0.048865191	0.020439985	1.68E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SHISA8	SHISA8	SCZ	Wald ratio	1	-0.994984374	0.416251239	1.68E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	RORB	RORB	SCZ	Wald ratio	1	-1.348529981	0.564274662	1.69E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	GATAD1	SCZ	GATAD1	Inverse variance weighted	2	0.065013243	0.027218351	1.69E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FIGN	SCZ	FIGN	Wald ratio	1	0.072311299	0.030281988	1.69E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	IQCA1	SCZ	IQCA1	Inverse variance weighted	2	0.0534843	0.022426713	1.71E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	POLDIP3	POLDIP3	SCZ	Wald ratio	1	0.992453693	0.416251239	1.71E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	ATP8B2	SCZ	ATP8B2	Wald ratio	1	-0.137011513	0.057477604	1.71E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	POC1B	SCZ	POC1B	Wald ratio	1	-0.079239842	0.033245323	1.71E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZNF749	SCZ	ZNF749	Wald ratio	1	-0.031137732	0.013063933	1.71E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ARL6IP6	SCZ	ARL6IP6	Wald ratio	1	0.08899629	0.037345018	1.72E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DNAJB14	SCZ	DNAJB14	Wald ratio	1	-0.111768728	0.046909231	1.72E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PON2	SCZ	PON2	Wald ratio	1	-0.130762774	0.054883561	1.72E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CHADL	SCZ	CHADL	Wald ratio	1	0.07736258	0.03247156	1.72E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FAM210B	SCZ	FAM210B	Wald ratio	1	-0.04566069	0.019168385	1.72E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SHISA3	SCZ	SHISA3	Wald ratio	1	0.045825186	0.019239582	1.72E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SEMA4F	SCZ	SEMA4F	Wald ratio	1	0.092426805	0.038825243	1.73E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FPR1	SCZ	FPR1	Wald ratio	1	0.047535731	0.019971172	1.73E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SNRPN	SCZ	SNRPN	Wald ratio	1	0.079330958	0.033337165	1.73E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ERCC4	SCZ	ERCC4	Wald ratio	1	0.050385515	0.021176004	1.73E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LAT	SCZ	LAT	Wald ratio	1	0.058750903	0.024692898	1.73E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FAM210A	SCZ	FAM210A	Wald ratio	1	0.100485872	0.042249742	1.74E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SOWAHB	SCZ	SOWAHB	Wald ratio	1	-0.09370173	0.039429752	1.75E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MECR	SCZ	MECR	Inverse variance weighted	2	0.065191567	0.027439881	1.75E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NFYB	NFYB	SCZ	Wald ratio	1	-1.33463659	0.561817592	1.75E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	VPS16	SCZ	VPS16	Wald ratio	1	-0.072641506	0.030590288	1.76E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KIF18A	KIF18A	SCZ	Wald ratio	1	1.433835707	0.603883736	1.76E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PNN	SCZ	PNN	Wald ratio	1	0.12567371	0.052934383	1.76E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	EFNB3	SCZ	EFNB3	Wald ratio	1	-0.120277197	0.050681176	1.76E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RASSF9	SCZ	RASSF9	Wald ratio	1	0.079301835	0.033417305	1.76E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PNPLA6	SCZ	PNPLA6	Wald ratio	1	0.109314132	0.046076386	1.77E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	DACT1	SCZ	DACT1	Wald ratio	1	-0.087368786	0.036831939	1.77E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KRTAP5-4	SCZ	KRTAP5-4	Wald ratio	1	0.048637784	0.020504164	1.77E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ELF1	ELF1	SCZ	Wald ratio	1	-1.145719459	0.483076127	1.77E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	C7orf50	C7orf50	SCZ	Wald ratio	1	0.731828175	0.30863922	1.77E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	LINGO1	SCZ	LINGO1	Wald ratio	1	-0.06627594	0.027953929	1.77E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CAMKK2	SCZ	CAMKK2	Inverse variance weighted	2	-0.052485023	0.022140435	1.78E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	AKR1D1	AKR1D1	SCZ	Wald ratio	1	0.99511856	0.419951777	1.78E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	MPPED2	SCZ	MPPED2	Wald ratio	1	0.100424693	0.042398274	1.79E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TTC16	SCZ	TTC16	Wald ratio	1	-0.077267935	0.032638912	1.79E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZDHHC2	ZDHHC2	SCZ	Wald ratio	1	-1.301130377	0.549616957	1.79E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	NWD2	SCZ	NWD2	Wald ratio	1	-0.120209698	0.050788061	1.79E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	WNT2	SCZ	WNT2	Wald ratio	1	-0.055555845	0.023479813	1.80E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	POLE	SCZ	POLE	Inverse variance weighted	4	-0.022486343	0.00950452	1.80E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TMEM258	SCZ	TMEM258	Wald ratio	1	0.065846972	0.027835311	1.80E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PLA2G12A	SCZ	PLA2G12A	Inverse variance weighted	2	0.034477529	0.014583384	1.81E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NR2C2AP	NR2C2AP	SCZ	Wald ratio	1	-0.921748885	0.390325317	1.82E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	TINAG	SCZ	TINAG	Wald ratio	1	0.099218499	0.042051747	1.83E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CFC1	SCZ	CFC1	Wald ratio	1	0.07840347	0.033232641	1.83E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CFC1B	SCZ	CFC1B	Wald ratio	1	-0.068248449	0.028928263	1.83E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PCED1A	SCZ	PCED1A	Wald ratio	1	-0.106736286	0.045297171	1.85E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CPED1	SCZ	CPED1	Wald ratio	1	0.121158211	0.051420871	1.85E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	IRF5	SCZ	IRF5	Wald ratio	1	-0.075399102	0.032001766	1.85E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	VPS36	SCZ	VPS36	Wald ratio	1	0.043381247	0.018417152	1.85E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MACF1	SCZ	MACF1	Wald ratio	1	-0.117992995	0.0501002	1.85E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PTPN18	SCZ	PTPN18	Wald ratio	1	0.066110912	0.028074497	1.85E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	LGALS9B	SCZ	LGALS9B	Wald ratio	1	-0.047471634	0.020161028	1.85E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MUC19	SCZ	MUC19	Wald ratio	1	-0.082134954	0.034882413	1.85E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KLHDC10	SCZ	KLHDC10	Wald ratio	1	0.13548282	0.057548241	1.86E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ARL6IP4	ARL6IP4	SCZ	Wald ratio	1	1.130183142	0.480395087	1.86E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	PIGV	SCZ	PIGV	Wald ratio	1	0.046236844	0.019655789	1.87E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ATG16L1	ATG16L1	SCZ	Wald ratio	1	-0.882361699	0.375544335	1.88E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	IMP3	SCZ	IMP3	Wald ratio	1	-0.110313387	0.046953483	1.88E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SMIM27	SCZ	SMIM27	Wald ratio	1	0.082249787	0.035025029	1.89E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PDE7B	SCZ	PDE7B	Wald ratio	1	-0.09380906	0.039953134	1.89E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	FREM2	FREM2	SCZ	Wald ratio	1	-1.380240428	0.587877563	1.89E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	DEGS2	SCZ	DEGS2	Wald ratio	1	0.065865117	0.028055026	1.89E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CYP11A1	SCZ	CYP11A1	Wald ratio	1	-0.078937515	0.033648567	1.90E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	HLX	SCZ	HLX	Wald ratio	1	0.095738539	0.040835676	1.91E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZNF69	ZNF69	SCZ	Wald ratio	1	-1.207709981	0.515147467	1.91E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
SCZ	IGFALS	SCZ	IGFALS	Wald ratio	1	0.069200461	0.029526715	1.91E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	OSBP2	SCZ	OSBP2	Wald ratio	1	0.076168244	0.032499755	1.91E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NPLOC4	SCZ	NPLOC4	Wald ratio	1	0.084812073	0.036192919	1.91E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	NCK1	SCZ	NCK1	Wald ratio	1	-0.092019148	0.039268484	1.91E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	RHPN1	SCZ	RHPN1	Inverse variance weighted	2	-0.08681367	0.037066923	1.92E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	AP2B1	SCZ	AP2B1	Wald ratio	1	0.076220496	0.032546547	1.92E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SCMH1	SCZ	SCMH1	Wald ratio	1	-0.08197491	0.035018856	1.92E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KCNJ12	SCZ	KCNJ12	Wald ratio	1	-0.092382632	0.039472579	1.93E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ZIC1	SCZ	ZIC1	Wald ratio	1	-0.113044234	0.048301245	1.93E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CDK11B	SCZ	CDK11B	Wald ratio	1	0.116769418	0.049910851	1.93E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KIF6	SCZ	KIF6	Inverse variance weighted	2	-0.028642231	0.012252411	1.94E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SRRM2	SCZ	SRRM2	Wald ratio	1	0.118522415	0.050702065	1.94E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SNAP29	SCZ	SNAP29	Wald ratio	1	-0.036248327	0.015507106	1.94E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TNK1	SCZ	TNK1	Wald ratio	1	0.050556338	0.021633453	1.94E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CEACAM21	SCZ	CEACAM21	Wald ratio	1	-0.116633307	0.049926699	1.95E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	KCNK2	SCZ	KCNK2	Wald ratio	1	-0.122272991	0.052341421	1.95E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	CASP6	SCZ	CASP6	Wald ratio	1	0.044161753	0.018921805	1.96E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	SELENBP1	SCZ	SELENBP1	Wald ratio	1	-0.043297678	0.018552728	1.96E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MAN2A1	SCZ	MAN2A1	Wald ratio	1	0.080353821	0.034432263	1.96E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	TMC6	SCZ	TMC6	Wald ratio	1	-0.06437999	0.027588854	1.96E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	PIK3AP1	SCZ	PIK3AP1	Wald ratio	1	0.11561882	0.04954906	1.96E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	MLEC	SCZ	MLEC	Inverse variance weighted	2	-0.085707749	0.036734515	1.96E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	GFRA2	SCZ	GFRA2	Wald ratio	1	0.118436737	0.050806058	1.97E-02	xQTL -> Trait	MetaBrain	Brain_eQTL
SCZ	ACY1	ACY1	SCZ	Wald ratio	1	-0.811348911	0.348132748	1.98E-02	Trait -> xQTL	MetaBrain	Brain_eQTL
